Observation id,Subs_A,Early win,Subs_B,Behaviour,Field_Loc,B_Type,Time,Comment
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2235.4,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2239.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2242.667,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,EZ_Off,POINT,2249.833,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,2251.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,2251.333,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2282.3,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2290.3,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2295.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2304.6,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2309.067,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,2399.767,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,2399.767,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,EZ_Def,POINT,2399.967,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,EZ_Off,POINT,2404.2,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,2404.633,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,2404.633,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2505.833,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,2588.2,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,2588.2,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,RZ_Def,POINT,2588.9,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2589.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2591.367,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2592.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2597.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2599.2,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2601.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2602.667,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2604.233,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2608.7,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,2688.6,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,2688.6,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,Mid_Def,POINT,2693.767,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2783.833,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2787.8,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,2880.033,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,2880.033,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,Mid_Def,POINT,2886.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2888.367,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2889.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2893.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2895.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2895.767,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2898.167,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2899.733,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2901.767,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2904.033,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2909.033,
16_Italy_Hungary_Mixed,8,0,16,Timeout,,START,2927.533,
16_Italy_Hungary_Mixed,8,0,16,Timeout,,STOP,3037.067,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,3068.0,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,3068.0,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,Mid_Def,POINT,3072.867,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,3077.567,
